# 2024-02-08 13:02:36.685094
# demod2 (Hz) = 2423691.0442083203
# demod5 (Hz) = 3330832.6629875805
# drive time (s) = 0.049792286826258074
# rest time (s) = 0.3983382946100646
# LIA filter order = 1
# LIA BW (Hz) = 750.2828905145406
# LIA response time (s) = 0.0009779035306942247
# NaNs in data = False
# # valid loops = 18
# t_wait (s) = 0.003
# time (simple, s), TTL (simple) , abs demod 2 (simple, mV), arg demod 2 (simple, 2pi*rad), abs demod 5 (simple, mV), arg demod 5 (simple. 2pi*rad)
4.363702900000000079e-02,1.000000000000000000e+00,3.793105567534270861e+00,-1.453657591016289767e-02,2.538730375018084448e-02,-5.737157708941801638e-03
4.391497099999999709e-02,1.000000000000000000e+00,3.793052484803312474e+00,-1.331424553380299372e-02,2.500954840855781902e-02,-1.027493112270547009e-02
4.419291399999999981e-02,1.000000000000000000e+00,3.791749994737199536e+00,-1.262191751452470048e-02,2.688820022490630290e-02,-6.127780588192120216e-03
4.447085700000000252e-02,1.000000000000000000e+00,3.789373176229859030e+00,-1.168824716664910481e-02,2.580993781881071522e-02,-2.739321966525722594e-03
4.474879999999999830e-02,1.000000000000000000e+00,3.784304019155856569e+00,-1.116335277304839058e-02,2.603942131459066611e-02,-6.404941673277667058e-03
4.502674300000000102e-02,1.000000000000000000e+00,3.779859316088539423e+00,-9.997064664489211869e-03,2.584368193867439198e-02,-2.809943100940824352e-03
4.530468599999999679e-02,1.000000000000000000e+00,3.776643804722700892e+00,-9.067357474799206743e-03,2.475065690713836725e-02,-1.417485103155671083e-02
4.558262899999999951e-02,1.000000000000000000e+00,3.773019287583843973e+00,-8.213181858987469650e-03,2.646545373416128374e-02,-8.323016446886126116e-03
4.586057100000000275e-02,1.000000000000000000e+00,3.771697546978308502e+00,-7.193855294839932718e-03,2.501785188875529226e-02,-1.491104965193994041e-02
4.613851399999999853e-02,1.000000000000000000e+00,3.767815086606869812e+00,-7.164060529348249134e-03,2.488650634591471969e-02,-2.189851599925579997e-02
4.641645700000000124e-02,1.000000000000000000e+00,3.762957520373315656e+00,-6.614745946568799904e-03,2.427118431639256266e-02,-9.575901506545161229e-03
4.669439999999999702e-02,1.000000000000000000e+00,3.758388739257684463e+00,-5.828528355073303580e-03,2.563934336130967162e-02,-6.994814528388597873e-03
4.697234299999999974e-02,1.000000000000000000e+00,3.749373508359548524e+00,-5.694923189810666489e-03,2.530245588358271888e-02,-5.735872081744692978e-03
4.725028600000000245e-02,1.000000000000000000e+00,3.746739824465504132e+00,-4.690594405332918458e-03,2.624703324215224218e-02,-5.191937565519340325e-03
4.752822899999999823e-02,1.000000000000000000e+00,3.742126088342643264e+00,-4.203896835993106706e-03,2.824165035078923108e-02,-1.968580588345150706e-02
4.780617100000000147e-02,1.000000000000000000e+00,3.739323242849158735e+00,-3.384153503438765923e-03,2.533524842224106968e-02,-1.488885567022649875e-02
4.808411399999999725e-02,1.000000000000000000e+00,3.733013098881445391e+00,-3.348281715195699799e-03,2.443655257850302701e-02,-1.108862034113324534e-02
4.836205699999999996e-02,1.000000000000000000e+00,3.725414151288804376e+00,-2.543858654077984019e-03,2.614545404237689913e-02,-1.561050704124719753e-02
4.864000000000000268e-02,1.000000000000000000e+00,3.717399455437306433e+00,-1.865389488762121987e-03,2.610881561719808133e-02,-1.298334146426237228e-02
4.891794299999999845e-02,1.000000000000000000e+00,3.712443561364351829e+00,-1.313234201936625770e-03,2.698620488465055395e-02,-1.271686458330117953e-02
4.919588600000000117e-02,1.000000000000000000e+00,3.707461710188132198e+00,-8.342493618256571243e-04,2.787333683806041129e-02,-2.463853558282830952e-02
4.947382899999999695e-02,1.000000000000000000e+00,3.701626942431385014e+00,0.000000000000000000e+00,2.653607696635423147e-02,-9.965771603278116703e-03
4.975177100000000019e-02,0.000000000000000000e+00,3.516322576212569828e+00,9.906453943611807575e-03,2.644583299939554100e-02,-1.364530808045808473e-02
5.002971400000000290e-02,0.000000000000000000e+00,3.365768755329308970e+00,2.121848383379089029e-02,2.701935906816443217e-02,-1.024571241716709311e-02
5.030765699999999868e-02,0.000000000000000000e+00,3.324225603422739983e+00,2.676411244177631654e-02,2.722602056385105967e-02,-2.146935858113819141e-03
5.058560000000000140e-02,0.000000000000000000e+00,3.308824846323706215e+00,2.975801803367056353e-02,2.681170069837322811e-02,-5.197442910777348539e-03
5.086354299999999717e-02,0.000000000000000000e+00,3.298849637248552735e+00,3.256068111620150085e-02,2.920669484450701472e-02,-6.804238198565288123e-03
5.114148599999999989e-02,0.000000000000000000e+00,3.290036651870799300e+00,3.494646496725814511e-02,2.778694115256935548e-02,-4.256122869343959112e-04
5.141942900000000261e-02,0.000000000000000000e+00,3.281490445124481070e+00,3.724571495081763217e-02,2.782943049928331136e-02,-1.028584380848749681e-02
5.169737099999999891e-02,0.000000000000000000e+00,3.272706421796479415e+00,4.052164588016900215e-02,2.847938094660999037e-02,-3.021221774639835933e-03
5.197531400000000162e-02,0.000000000000000000e+00,3.261909860128169303e+00,4.297751162938141106e-02,2.713553608821694246e-02,-7.620369820882086365e-03
5.225325699999999740e-02,0.000000000000000000e+00,3.253945483956251827e+00,4.614127688049821790e-02,2.897771844357323670e-02,-5.013339116382169863e-03
5.253120000000000012e-02,0.000000000000000000e+00,3.246166622568697147e+00,4.887837214649802531e-02,2.846333162601592109e-02,0.000000000000000000e+00
5.280914300000000283e-02,0.000000000000000000e+00,3.239304625343120136e+00,5.125288782047886932e-02,2.819950482411736487e-02,5.840040399773231347e-03
5.308708599999999861e-02,0.000000000000000000e+00,3.231951584306246072e+00,5.412109174207464790e-02,2.719736821191639023e-02,-2.455971673145327609e-03
5.336502900000000132e-02,0.000000000000000000e+00,3.223929013117366349e+00,5.731262360132242939e-02,2.733079546332277399e-02,-7.193728003084007370e-04
5.364297099999999763e-02,0.000000000000000000e+00,3.216889967350440305e+00,6.005397587096345663e-02,2.636114263207189889e-02,-1.129553752003493484e-03
5.392091400000000034e-02,0.000000000000000000e+00,3.209313303756841318e+00,6.288973088231193664e-02,2.693538783553994787e-02,-4.443138657549036176e-03
5.419885700000000306e-02,0.000000000000000000e+00,3.201286314900168684e+00,6.614300381262239181e-02,2.770318555116907736e-02,-9.313531782904159798e-03
5.447679999999999884e-02,0.000000000000000000e+00,3.192772186010583546e+00,6.928603570493258035e-02,2.562371903733411463e-02,-4.182841470988486569e-03
5.475474300000000155e-02,0.000000000000000000e+00,3.183947645553197869e+00,7.214024412373629125e-02,2.640942025719486899e-02,-7.725873524991058727e-03
5.503268599999999733e-02,0.000000000000000000e+00,3.178958460354937454e+00,7.516884700039763723e-02,2.717886086031363543e-02,-1.860815495660573171e-03
5.531062900000000004e-02,0.000000000000000000e+00,3.167609624252669676e+00,7.806059910520220246e-02,2.693212202336046565e-02,-1.050463639735787526e-02
5.558857100000000329e-02,0.000000000000000000e+00,3.158610191884143603e+00,8.113897616582363415e-02,2.644029547758975848e-02,-9.542759815366442383e-03
5.586651399999999906e-02,0.000000000000000000e+00,3.150718419380767354e+00,8.419824440796261356e-02,2.713151286222157191e-02,-6.544659322167019171e-03
5.614445700000000178e-02,0.000000000000000000e+00,3.145328220284528076e+00,8.805991501392843035e-02,2.696538899021583280e-02,-7.954749810952291972e-03
5.642239999999999756e-02,0.000000000000000000e+00,3.138526322725433193e+00,9.143651478150570389e-02,2.688798328065847287e-02,-1.337336564352613506e-02
5.670034300000000027e-02,0.000000000000000000e+00,3.133036995585417372e+00,9.461835985712631347e-02,2.811710844498997719e-02,-6.167742386450339974e-03
5.697828600000000299e-02,0.000000000000000000e+00,3.124075455380144639e+00,9.721451518281309934e-02,2.659658777301098301e-02,9.937465133160179424e-04
5.725622899999999876e-02,0.000000000000000000e+00,3.118058837092294144e+00,1.002381859712170170e-01,2.770781962091715608e-02,-6.086468275595917007e-03
5.753417100000000201e-02,0.000000000000000000e+00,3.108634751732552992e+00,1.032362185779134439e-01,2.720340388795213990e-02,-1.360374837828961939e-03
5.781211399999999778e-02,0.000000000000000000e+00,3.100292021867839587e+00,1.062988116511753428e-01,2.678425165078024417e-02,-3.754688967236717752e-03
5.809005700000000050e-02,0.000000000000000000e+00,3.092730093260851465e+00,1.095038465495971058e-01,2.850577781612141301e-02,-4.595709088076714230e-03
5.836800000000000321e-02,0.000000000000000000e+00,3.084099599085631027e+00,1.127563615744449216e-01,2.771143550155299312e-02,1.082329285765568094e-04
5.864594299999999899e-02,0.000000000000000000e+00,3.076453406653123945e+00,1.161176720990871047e-01,2.650781227092796621e-02,3.093468507845073545e-03
5.892388600000000171e-02,0.000000000000000000e+00,3.069337478772109495e+00,1.194473548586240386e-01,2.839873442597920516e-02,5.254340009600489379e-03
5.920182899999999748e-02,0.000000000000000000e+00,3.059211614565767068e+00,1.227013773036666894e-01,2.765717784852836716e-02,1.239425471422346374e-02
5.947977100000000072e-02,0.000000000000000000e+00,3.051725298828985355e+00,1.261200158819643924e-01,2.675457832325238428e-02,1.074764937353604906e-02
5.975771400000000344e-02,0.000000000000000000e+00,3.045942516087551954e+00,1.294853906512574426e-01,2.750555414587502537e-02,7.307323310260749501e-03
6.003565699999999922e-02,0.000000000000000000e+00,3.038221881602256591e+00,1.325127077503032713e-01,2.788376072698553476e-02,1.260824320989463627e-02
6.031360000000000193e-02,0.000000000000000000e+00,3.030795789906697735e+00,1.352115679477582100e-01,2.895642167537501588e-02,-3.498656808282817141e-03
6.059154299999999771e-02,0.000000000000000000e+00,3.021928085336530234e+00,1.374263042256030354e-01,2.879317089147047370e-02,-2.196081459065151245e-03
6.086948600000000043e-02,0.000000000000000000e+00,3.013215560584904473e+00,1.405618599279613024e-01,2.937572668580841137e-02,4.314148237549455221e-03
6.114742900000000314e-02,0.000000000000000000e+00,3.002682470224677047e+00,1.434719191982951336e-01,2.905203058133916730e-02,-1.349433754984000157e-03
6.142537099999999944e-02,0.000000000000000000e+00,2.992433304512518877e+00,1.462329908758175367e-01,2.853595151330613408e-02,7.392944988891561554e-04
6.170331400000000216e-02,0.000000000000000000e+00,2.984301079178620864e+00,1.498183514733875399e-01,2.832767898585497948e-02,4.929581283049306803e-03
6.198125699999999794e-02,0.000000000000000000e+00,2.973828960648597253e+00,1.528520958464511248e-01,2.788154123826922653e-02,-6.231870486635071246e-04
6.225920000000000065e-02,0.000000000000000000e+00,2.967202915566897303e+00,1.562777171277619781e-01,2.776319050365650201e-02,2.673827543538420583e-03
6.253714300000000337e-02,0.000000000000000000e+00,2.960711638750153529e+00,1.595838520950458583e-01,2.736419774053564652e-02,3.806550070910586989e-03
6.281508600000000608e-02,0.000000000000000000e+00,2.952411637521113352e+00,1.619331253235279100e-01,2.648519661636959677e-02,5.276257465861064477e-03
6.309302899999999492e-02,0.000000000000000000e+00,2.945095439653737657e+00,1.646963840507501275e-01,2.598107761359760501e-02,9.299128945524570353e-03
6.337097099999999816e-02,0.000000000000000000e+00,2.935297910731375914e+00,1.674857465351651808e-01,2.576720194705144767e-02,2.362547224591398515e-02
6.364891400000000088e-02,0.000000000000000000e+00,2.926853612998448817e+00,1.700539866712700854e-01,2.524767700426802305e-02,1.406324365306333389e-02
6.392685700000000359e-02,0.000000000000000000e+00,2.920487623644864694e+00,1.731113687590069283e-01,2.625604473334716693e-02,2.444239306970703504e-02
6.420480000000000631e-02,0.000000000000000000e+00,2.910956141975646450e+00,1.755068886580221643e-01,2.463549627416367765e-02,2.350084489751474645e-02
6.448274299999999515e-02,0.000000000000000000e+00,2.901948687814965844e+00,1.780777096531574177e-01,2.393141157661192106e-02,4.576245106761349379e-03
6.476068599999999786e-02,0.000000000000000000e+00,2.893644751529751868e+00,1.805029829569303190e-01,2.477456903151753834e-02,1.156116708967780404e-02
6.503862900000000058e-02,0.000000000000000000e+00,2.883531712234796096e+00,1.837520095304277234e-01,2.416404747147234480e-02,2.242415128018954151e-02
6.531657100000000382e-02,0.000000000000000000e+00,2.877011198437958939e+00,1.862539807479874077e-01,2.599421778805000027e-02,1.557209978267531068e-02
6.559451400000000654e-02,0.000000000000000000e+00,2.869232279552566656e+00,1.886409619697990703e-01,2.401289501427202044e-02,2.498721130205951504e-02
6.587245699999999538e-02,0.000000000000000000e+00,2.861857845270353806e+00,1.911284772257884068e-01,2.477680580596738208e-02,2.058829198695891899e-02
6.615039999999999809e-02,0.000000000000000000e+00,2.853888509360710035e+00,1.937935887642818211e-01,2.489427023950050236e-02,1.511921019874984222e-02
6.642834300000000081e-02,0.000000000000000000e+00,2.842746619622998239e+00,1.965900762743839625e-01,2.502184482047845743e-02,1.979193974611493864e-02
6.670628600000000352e-02,0.000000000000000000e+00,2.834991170001418315e+00,1.990883002995995354e-01,2.402821459687947206e-02,2.974746660029492853e-02
6.698422900000000624e-02,0.000000000000000000e+00,2.828747616765523887e+00,2.012426885619593153e-01,2.395858664012228204e-02,2.067034705467473907e-02
6.726217099999999560e-02,0.000000000000000000e+00,2.820398398810166185e+00,2.032384016422642548e-01,2.431581764384196237e-02,2.781642151367268861e-02
6.754011399999999832e-02,0.000000000000000000e+00,2.813095203575339376e+00,2.055565398984984526e-01,2.348469981762638104e-02,1.186880449277979456e-02
6.781805700000000103e-02,0.000000000000000000e+00,2.803431761040275028e+00,2.082960540744263622e-01,2.409379619904194678e-02,2.055492842855127442e-02
6.809600000000000375e-02,0.000000000000000000e+00,2.796557938905535501e+00,2.105077769516303376e-01,2.467328828318180248e-02,1.409454624668504338e-02
6.837394300000000646e-02,0.000000000000000000e+00,2.791238190623305027e+00,2.137844095839227243e-01,2.547948907200653368e-02,1.111754709321901950e-02
6.865188599999999530e-02,0.000000000000000000e+00,2.782672322272225607e+00,2.165414590575001630e-01,2.440260107658386718e-02,1.646788024926159819e-02
6.892982899999999802e-02,0.000000000000000000e+00,2.776691829531896527e+00,2.190709197146494813e-01,2.347920120657099805e-02,1.872305843834873307e-02
6.920777100000000126e-02,0.000000000000000000e+00,2.769887406010314912e+00,2.214931474294231373e-01,2.199054532442676346e-02,1.943015914370924482e-02
6.948571400000000398e-02,0.000000000000000000e+00,2.760419850021037735e+00,2.241631902068549897e-01,2.132883023250989329e-02,2.628795067957097331e-02
6.976365700000000669e-02,0.000000000000000000e+00,2.751895038335781418e+00,2.269509215003288338e-01,2.190888630733522913e-02,1.598023428592465489e-02
7.004159999999999553e-02,0.000000000000000000e+00,2.745487747952021884e+00,2.293811836943450977e-01,2.185810967038415500e-02,3.266176349657883005e-02
7.031954299999999825e-02,0.000000000000000000e+00,2.738778332164460316e+00,2.317242784394586697e-01,2.259820850240487622e-02,2.228271404485566293e-02
7.059748600000000096e-02,0.000000000000000000e+00,2.732204465043098551e+00,2.348431848944720901e-01,2.298702063758064490e-02,2.216520361801545269e-02
7.087542900000000368e-02,0.000000000000000000e+00,2.725955296306884712e+00,2.374031446440343363e-01,2.213675228876561471e-02,3.567907543865998787e-02
7.115337100000000692e-02,0.000000000000000000e+00,2.720675747209241102e+00,2.403744731880590735e-01,2.306212966988919685e-02,2.788529711263349614e-02
7.143131399999999576e-02,0.000000000000000000e+00,2.714357193132106438e+00,2.426237336665689193e-01,2.023164064203579124e-02,2.283765570591729521e-02
7.170925699999999847e-02,0.000000000000000000e+00,2.707910472114186895e+00,2.452557090708827048e-01,2.125943109139877968e-02,2.351370929944806426e-02
7.198720000000000119e-02,0.000000000000000000e+00,2.698500768441981279e+00,2.483789760678977721e-01,2.220091698937429539e-02,1.592868307083906282e-02
7.226514300000000390e-02,0.000000000000000000e+00,2.689702553159961873e+00,2.524257114525227386e-01,2.226892515188048927e-02,1.076409013873613763e-02
7.254308600000000662e-02,0.000000000000000000e+00,2.681668428226184897e+00,2.559747563041991358e-01,2.178293343225677289e-02,1.621482891554653152e-02
7.282102899999999546e-02,0.000000000000000000e+00,2.675159406846413290e+00,2.588545216517403325e-01,2.103423109215095746e-02,2.211597498560606556e-02
7.309897099999999870e-02,0.000000000000000000e+00,2.669625643502983259e+00,2.612272005101968220e-01,2.105514588991716854e-02,1.800955934726352139e-02
7.337691400000000141e-02,0.000000000000000000e+00,2.662162953264324727e+00,2.638442742870178437e-01,2.046991050930465489e-02,1.898244688827948820e-02
7.365485700000000413e-02,0.000000000000000000e+00,2.653630620344803681e+00,2.670839000337993929e-01,2.002020408351695008e-02,1.296350579564694606e-02
7.393280000000000685e-02,0.000000000000000000e+00,2.645727654211375235e+00,2.703470879128898052e-01,1.972120753822857384e-02,2.608101034004067093e-02
7.421074299999999568e-02,0.000000000000000000e+00,2.638456655508863768e+00,2.738868524000576676e-01,2.068772425872621168e-02,1.267390069903206670e-02
7.448868599999999840e-02,0.000000000000000000e+00,2.631944557816652708e+00,2.772845025249750517e-01,1.991177983708098190e-02,2.958706795410636844e-02
7.476662900000000112e-02,0.000000000000000000e+00,2.624370420306189278e+00,2.803559288564551610e-01,2.085282597675627500e-02,2.043712575723856395e-02
7.504457100000000436e-02,0.000000000000000000e+00,2.616359125363592497e+00,2.835261956754384638e-01,1.963553932794620885e-02,3.096216173285759599e-02
7.532251399999999320e-02,0.000000000000000000e+00,2.605726542456963557e+00,2.866035335398182671e-01,1.984864145533501642e-02,1.324098616381458836e-02
7.560045699999999591e-02,0.000000000000000000e+00,2.597828056044068301e+00,2.900355297268039090e-01,1.805360625991798279e-02,2.468668064173807838e-02
7.587839999999999863e-02,0.000000000000000000e+00,2.589943136470189700e+00,2.934280521444833645e-01,1.978818498018660929e-02,2.386702093956554263e-02
7.615634300000000134e-02,0.000000000000000000e+00,2.583836863637940962e+00,2.963940942434090120e-01,1.876842842257048574e-02,2.529511557812659170e-02
7.643428600000000406e-02,0.000000000000000000e+00,2.576495467301579634e+00,2.993572459223525217e-01,1.859730485054277016e-02,3.548564214172384573e-02
7.671222900000000677e-02,0.000000000000000000e+00,2.570573289763125047e+00,3.027719817758212639e-01,1.840728150382828568e-02,3.438271087488280198e-02
7.699017099999999614e-02,0.000000000000000000e+00,2.561444746560328500e+00,3.065200271459727066e-01,1.826100178474951777e-02,2.869462909578871651e-02
7.726811399999999885e-02,0.000000000000000000e+00,2.553559305055769890e+00,3.096867356086115963e-01,1.814274918485693500e-02,2.021933643515109319e-02
7.754605700000000157e-02,0.000000000000000000e+00,2.549497191531214568e+00,3.126998134330574719e-01,1.810198503055445926e-02,2.579304679777116513e-02
7.782400000000000428e-02,0.000000000000000000e+00,2.542812151380155150e+00,3.154722954286877101e-01,1.835484456019009086e-02,2.010042228379592399e-02
7.810194299999999312e-02,0.000000000000000000e+00,2.536521011530003200e+00,3.183105964007164612e-01,2.017323825448594926e-02,3.156255875457660703e-02
7.837988599999999584e-02,0.000000000000000000e+00,2.528023302404927897e+00,3.213490501426470858e-01,1.865547352938072903e-02,3.701483146407640035e-02
7.865782899999999855e-02,0.000000000000000000e+00,2.520133672552067772e+00,3.242167960851739528e-01,1.773384694675299647e-02,3.766736117131787992e-02
7.893577100000000180e-02,0.000000000000000000e+00,2.513540288811435985e+00,3.274078120980774553e-01,1.902199587252543025e-02,2.916519026137552942e-02
7.921371400000000451e-02,0.000000000000000000e+00,2.506056697215084395e+00,3.300449654946044364e-01,1.822022113417343450e-02,2.288250192221271545e-02
7.949165699999999335e-02,0.000000000000000000e+00,2.501072104509781902e+00,3.328099566110603313e-01,1.784989079806751852e-02,2.937940611120696405e-02
7.976959999999999607e-02,0.000000000000000000e+00,2.495371002152576345e+00,3.354429931046112867e-01,1.732954256746065125e-02,4.562528586513132228e-02
8.004754299999999878e-02,0.000000000000000000e+00,2.489066618824028687e+00,3.374567250148640118e-01,1.789656264160061419e-02,2.728002837122728286e-02
8.032548600000000150e-02,0.000000000000000000e+00,2.483197820409017709e+00,3.397708541326024401e-01,1.732194725723846390e-02,3.731379183721087595e-02
8.060342900000000421e-02,0.000000000000000000e+00,2.476066665397000932e+00,3.427528550907357197e-01,1.584872514048320594e-02,4.450704235897386812e-02
8.088137099999999358e-02,0.000000000000000000e+00,2.467325494157599053e+00,3.453372141724843081e-01,1.588081181944254322e-02,4.602378086077999614e-02
8.115931399999999629e-02,0.000000000000000000e+00,2.464327948471302321e+00,3.480849548025788942e-01,1.663964643696480214e-02,4.701983388206059516e-02
8.143725699999999901e-02,0.000000000000000000e+00,2.460189186261000138e+00,3.502634813550213333e-01,1.526604755556344555e-02,5.384168218522552424e-02
8.171520000000000172e-02,0.000000000000000000e+00,2.451865262904652454e+00,3.529969492635238182e-01,1.596964741894167650e-02,6.077673704825701378e-02
8.199314300000000444e-02,0.000000000000000000e+00,2.445838587768512706e+00,3.557842737519410492e-01,1.623720911102186429e-02,6.888003452961871664e-02
8.227108599999999328e-02,0.000000000000000000e+00,2.439539279851273168e+00,3.576809790546253698e-01,1.513930818289932131e-02,5.392015465764159188e-02
8.254902899999999599e-02,0.000000000000000000e+00,2.431867767406417968e+00,3.599040184903783968e-01,1.626406089544229702e-02,6.051780415194352863e-02
8.282697099999999923e-02,0.000000000000000000e+00,2.426200803575802922e+00,3.631190317312560367e-01,1.659502668405221995e-02,6.447293760212960412e-02
8.310491400000000195e-02,0.000000000000000000e+00,2.420607897712348411e+00,3.650217033459395299e-01,1.510846214201180468e-02,7.012139796017050064e-02
8.338285700000000467e-02,0.000000000000000000e+00,2.415148130756791467e+00,3.675129145863682001e-01,1.667116043001529158e-02,5.489307748040987006e-02
8.366079999999999350e-02,0.000000000000000000e+00,2.409859653845464411e+00,3.696278441675153736e-01,1.675092854981926477e-02,5.611579677053725457e-02
8.393874299999999622e-02,0.000000000000000000e+00,2.405953930333390556e+00,3.719198840203231660e-01,1.644167408230271660e-02,4.941070660236130535e-02
8.421668599999999894e-02,0.000000000000000000e+00,2.400223720354147439e+00,3.743917349040375986e-01,1.614146214589679690e-02,4.418113319714884329e-02
8.449462900000000165e-02,0.000000000000000000e+00,2.395120497555367045e+00,3.769183642936079770e-01,1.710150692436650938e-02,5.397754701331986676e-02
8.477257100000000489e-02,0.000000000000000000e+00,2.391535303845410798e+00,3.793997194740829637e-01,1.718870836956547590e-02,4.590860670670517119e-02
8.505051399999999373e-02,0.000000000000000000e+00,2.384896217196928347e+00,3.812532028010042207e-01,1.660830667541205591e-02,5.652006531417946844e-02
8.532845699999999645e-02,0.000000000000000000e+00,2.377866470720957803e+00,3.838270071949619333e-01,1.742386818969550097e-02,5.733870182691178791e-02
8.560639999999999916e-02,0.000000000000000000e+00,2.372370018661673186e+00,3.866252626553185467e-01,1.626466122831938393e-02,4.254276801400916352e-02
8.588434300000000188e-02,0.000000000000000000e+00,2.367469247201131388e+00,3.889145850024602336e-01,1.719338460052814710e-02,3.235263723194817947e-02
8.616228600000000459e-02,0.000000000000000000e+00,2.361564639415019151e+00,3.912787027967644660e-01,1.644824527184609794e-02,4.096326867812045969e-02
8.644022899999999343e-02,0.000000000000000000e+00,2.357024289931216821e+00,3.942698868578150551e-01,1.572195855098411713e-02,4.773663107191769561e-02
8.671817099999999667e-02,0.000000000000000000e+00,2.351598537455200866e+00,3.969077050002222107e-01,1.643014704976437923e-02,3.368088408262992495e-02
8.699611399999999939e-02,0.000000000000000000e+00,2.348335727223745284e+00,3.995217748193380936e-01,1.637458250899095219e-02,4.708127468378148911e-02
8.727405700000000210e-02,0.000000000000000000e+00,2.342503690883673162e+00,4.022972407872574263e-01,1.627017051037921852e-02,3.439346732806618234e-02
8.755200000000000482e-02,0.000000000000000000e+00,2.337182603554890381e+00,4.048449429565915691e-01,1.587791962641601357e-02,2.622925320092191551e-02
8.782994299999999366e-02,0.000000000000000000e+00,2.330883145373495058e+00,4.075102979295208150e-01,1.622186104704134366e-02,2.900067980696499972e-02
8.810788599999999637e-02,0.000000000000000000e+00,2.326463227953890378e+00,4.102889142530466438e-01,1.518562473139077086e-02,2.491905660560502292e-02
8.838582899999999909e-02,0.000000000000000000e+00,2.321042532552613391e+00,4.120946257921686562e-01,1.463716528777562857e-02,3.704042443875081581e-02
8.866377100000000233e-02,0.000000000000000000e+00,2.315356413215705622e+00,4.149847833175556722e-01,1.460918660260710801e-02,5.074441524680677745e-02
8.894171400000000505e-02,0.000000000000000000e+00,2.305472133574985261e+00,4.182738304642807936e-01,1.332786778021801712e-02,5.095504991372862974e-02
8.921965699999999388e-02,0.000000000000000000e+00,2.298064282592799934e+00,4.216494449123112109e-01,1.323460194016051750e-02,5.262315368871821331e-02
8.949759999999999660e-02,0.000000000000000000e+00,2.291119198624803843e+00,4.246720006848356821e-01,1.371453002810155489e-02,5.594360572798177944e-02
8.977554299999999932e-02,0.000000000000000000e+00,2.283972046504162634e+00,4.271022163321139264e-01,1.490120081636520100e-02,4.262969766727164878e-02
9.005348600000000203e-02,0.000000000000000000e+00,2.281659661678311579e+00,4.304366450578556713e-01,1.395057813893238116e-02,3.550450532741501047e-02
9.033142900000000475e-02,0.000000000000000000e+00,2.276237796887289555e+00,4.335590957622038610e-01,1.483297821022955786e-02,4.238142530853404588e-02
9.060937099999999411e-02,0.000000000000000000e+00,2.269129068821208239e+00,4.365026306013057300e-01,1.365591754558510493e-02,5.399194644543382077e-02
